ano,sigla_uf,sigla_uf_nome,id_municipio,id_municipio_nome,data_coleta,produto,unidade_medida,preco_compra,preco_venda
2019,RO,Rondônia,1100205,Porto Velho,2019-07-08,Diesel,R$/litro,,"3,989"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-08,Glp,R$/13kg,,76
2019,RO,Rondônia,1100205,Porto Velho,2019-07-11,Glp,R$/13kg,,"71,5"
2019,RO,Rondônia,1100205,Porto Velho,2019-09-26,Glp,R$/13kg,,75
2019,RO,Rondônia,1100205,Porto Velho,2019-03-25,Glp,R$/13kg,,70
2019,RO,Rondônia,1100205,Porto Velho,2019-01-14,Glp,R$/13kg,,70
2019,RO,Rondônia,1100205,Porto Velho,2019-07-11,Glp,R$/13kg,,74
2019,RO,Rondônia,1100205,Porto Velho,2019-09-10,Glp,R$/13kg,,77
2019,RO,Rondônia,1100205,Porto Velho,2019-06-05,Glp,R$/13kg,,72
2019,RO,Rondônia,1100205,Porto Velho,2019-08-13,Glp,R$/13kg,,73
2019,RO,Rondônia,1100205,Porto Velho,2019-01-03,Diesel,R$/litro,,"3,479"
2019,RO,Rondônia,1100205,Porto Velho,2019-10-10,Glp,R$/13kg,,70
2019,RO,Rondônia,1100205,Porto Velho,2019-05-28,Glp,R$/13kg,,72
2019,RO,Rondônia,1100205,Porto Velho,2019-09-19,Etanol,R$/litro,,"3,27"
2019,RO,Rondônia,1100205,Porto Velho,2019-10-08,Etanol,R$/litro,,"3,4"
2019,RO,Rondônia,1100205,Porto Velho,2019-09-24,Diesel,R$/litro,,"3,59"
2019,RO,Rondônia,1100205,Porto Velho,2019-07-16,Glp,R$/13kg,"63,12",78
2019,RO,Rondônia,1100205,Porto Velho,2019-01-08,Glp,R$/13kg,,"85,5"
2019,RO,Rondônia,1100205,Porto Velho,2019-07-24,Glp,R$/13kg,,85
2019,RO,Rondônia,1100205,Porto Velho,2019-09-26,Glp,R$/13kg,,80
2019,RO,Rondônia,1100205,Porto Velho,2019-09-17,Diesel,R$/litro,,"3,95"
2019,RO,Rondônia,1100205,Porto Velho,2019-02-06,Gasolina,R$/litro,,"4,52"
2019,RO,Rondônia,1100205,Porto Velho,2019-02-06,Diesel S10,R$/litro,,"3,83"
2019,RO,Rondônia,1100205,Porto Velho,2019-07-31,Etanol,R$/litro,,"3,99"
2019,RO,Rondônia,1100205,Porto Velho,2019-07-08,Etanol,R$/litro,,"3,99"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-21,Diesel,R$/litro,"3,09","3,79"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-21,Gasolina,R$/litro,,"4,42"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-10,Gasolina,R$/litro,,"4,55"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-21,Diesel,R$/litro,,"3,75"
2019,RO,Rondônia,1100023,Ariquemes,2019-10-09,Etanol,R$/litro,,"3,79"
2019,RO,Rondônia,1100023,Ariquemes,2019-01-15,Diesel S10,R$/litro,,"3,8"
2019,RO,Rondônia,1100023,Ariquemes,2019-09-03,Diesel,R$/litro,,"3,72"
2019,RO,Rondônia,1100023,Ariquemes,2019-01-07,Etanol,R$/litro,,"4,49"
2019,RO,Rondônia,1100023,Ariquemes,2019-11-06,Diesel,R$/litro,,"3,99"
2019,RO,Rondônia,1100023,Ariquemes,2019-10-21,Etanol,R$/litro,,"3,79"
2019,RO,Rondônia,1100023,Ariquemes,2019-11-06,Etanol,R$/litro,,"3,79"
2019,RO,Rondônia,1100023,Ariquemes,2019-11-13,Etanol,R$/litro,,"3,79"
2019,RO,Rondônia,1100023,Ariquemes,2019-08-07,Gasolina,R$/litro,,"4,39"
2019,RO,Rondônia,1100023,Ariquemes,2019-10-16,Diesel,R$/litro,,"3,99"
2019,RO,Rondônia,1100023,Ariquemes,2019-02-11,Diesel,R$/litro,"3,3595","3,79"
2019,RO,Rondônia,1100023,Ariquemes,2019-01-02,Diesel S10,R$/litro,"3,3279","3,79"
2019,RO,Rondônia,1100023,Ariquemes,2019-01-02,Diesel,R$/litro,"3,2985","3,73"
2019,RO,Rondônia,1100023,Ariquemes,2019-06-24,Glp,R$/13kg,,83
2019,RO,Rondônia,1100023,Ariquemes,2019-01-02,Glp,R$/13kg,,80
2019,RO,Rondônia,1100023,Ariquemes,2019-10-16,Diesel,R$/litro,"3,484","3,98"
2019,RO,Rondônia,1100023,Ariquemes,2019-08-19,Diesel,R$/litro,"3,346","3,864"
2019,RO,Rondônia,1100023,Ariquemes,2019-01-14,Glp,R$/13kg,,88
2019,RO,Rondônia,1100023,Ariquemes,2019-04-23,Glp,R$/13kg,,78
2019,RO,Rondônia,1100023,Ariquemes,2019-07-15,Diesel S10,R$/litro,,"3,8"
2019,RO,Rondônia,1100023,Ariquemes,2019-08-27,Diesel,R$/litro,,"3,71"
2019,RO,Rondônia,1100023,Ariquemes,2019-08-19,Gasolina,R$/litro,,"4,48"
2019,RO,Rondônia,1100023,Ariquemes,2019-08-19,Diesel,R$/litro,,"3,71"
2019,RO,Rondônia,1100023,Ariquemes,2019-07-01,Diesel S10,R$/litro,,"3,8"
2019,RO,Rondônia,1100023,Ariquemes,2019-12-10,Diesel S10,R$/litro,,"4,03"
2019,RO,Rondônia,1100023,Ariquemes,2019-09-10,Diesel,R$/litro,,"3,79"
2019,RO,Rondônia,1100023,Ariquemes,2019-11-19,Diesel S10,R$/litro,,"4,03"
2019,RO,Rondônia,1100023,Ariquemes,2019-12-03,Diesel,R$/litro,,"3,98"
2019,RO,Rondônia,1100023,Ariquemes,2019-09-30,Diesel S10,R$/litro,,"4,03"
2019,RO,Rondônia,1100023,Ariquemes,2019-12-30,Gasolina,R$/litro,,"4,79"
2019,RO,Rondônia,1100023,Ariquemes,2019-10-28,Diesel S10,R$/litro,,"4,03"
2019,RO,Rondônia,1100023,Ariquemes,2019-11-27,Glp,R$/13kg,,80
2019,RO,Rondônia,1100023,Ariquemes,2019-01-02,Glp,R$/13kg,,80
2019,RO,Rondônia,1100023,Ariquemes,2019-01-22,Gasolina,R$/litro,,"4,39"
2019,RO,Rondônia,1100023,Ariquemes,2019-09-10,Diesel,R$/litro,,"3,79"
2019,RO,Rondônia,1100023,Ariquemes,2019-12-10,Gasolina,R$/litro,,"4,89"
2019,RO,Rondônia,1100023,Ariquemes,2019-11-13,Etanol,R$/litro,,"3,79"
2019,RO,Rondônia,1100023,Ariquemes,2019-01-02,Diesel S10,R$/litro,,"3,89"
2019,RO,Rondônia,1100023,Ariquemes,2019-01-15,Gasolina,R$/litro,,"4,39"
2019,RO,Rondônia,1100023,Ariquemes,2019-10-21,Etanol,R$/litro,,"3,79"
2019,RO,Rondônia,1100023,Ariquemes,2019-08-12,Gasolina,R$/litro,,"4,49"
2019,RO,Rondônia,1100023,Ariquemes,2019-01-30,Etanol,R$/litro,,"4,19"
2019,RO,Rondônia,1100023,Ariquemes,2019-09-03,Gasolina,R$/litro,,"4,49"
2019,RO,Rondônia,1100023,Ariquemes,2019-07-15,Diesel,R$/litro,,"3,7"
2019,RO,Rondônia,1100023,Ariquemes,2019-11-26,Diesel,R$/litro,,"3,99"
2019,RO,Rondônia,1100023,Ariquemes,2019-11-13,Gasolina,R$/litro,,"4,47"
2019,RO,Rondônia,1100023,Ariquemes,2019-01-15,Etanol,R$/litro,,"4,079"
2019,RO,Rondônia,1100023,Ariquemes,2019-11-13,Diesel,R$/litro,,"3,99"
2019,RO,Rondônia,1100023,Ariquemes,2019-10-28,Diesel S10,R$/litro,,"4,039"
2019,RO,Rondônia,1100023,Ariquemes,2019-01-02,Gasolina,R$/litro,,"4,497"
2019,RO,Rondônia,1100023,Ariquemes,2019-01-02,Etanol,R$/litro,,"4,079"
2019,RO,Rondônia,1100023,Ariquemes,2019-02-06,Etanol,R$/litro,,"3,897"
2019,RO,Rondônia,1100023,Ariquemes,2019-10-09,Diesel,R$/litro,,"3,999"
2019,RO,Rondônia,1100023,Ariquemes,2019-10-28,Diesel,R$/litro,,"3,999"
2019,RO,Rondônia,1100023,Ariquemes,2019-01-30,Gasolina,R$/litro,,"4,237"
2019,RO,Rondônia,1100023,Ariquemes,2019-01-21,Glp,R$/13kg,,80
2019,RO,Rondônia,1100023,Ariquemes,2019-04-23,Glp,R$/13kg,,85
2019,RO,Rondônia,1100023,Ariquemes,2019-01-03,Glp,R$/13kg,,80
2019,RO,Rondônia,1100023,Ariquemes,2019-08-05,Glp,R$/13kg,,82
2019,RO,Rondônia,1100023,Ariquemes,2019-02-06,Diesel S10,R$/litro,,"3,89"
2019,RO,Rondônia,1100023,Ariquemes,2019-09-17,Gasolina,R$/litro,,"4,61"
2019,RO,Rondônia,1100023,Ariquemes,2019-01-07,Diesel S10,R$/litro,,"3,89"
2019,RO,Rondônia,1100023,Ariquemes,2019-12-23,Diesel S10,R$/litro,,"3,99"
2019,RO,Rondônia,1100023,Ariquemes,2019-10-09,Gasolina,R$/litro,,"4,74"
2019,RO,Rondônia,1100023,Ariquemes,2019-07-01,Gasolina,R$/litro,,"4,59"
2019,RO,Rondônia,1100023,Ariquemes,2019-03-06,Glp,R$/13kg,72,80
2019,RO,Rondônia,1100023,Ariquemes,2019-12-04,Glp,R$/13kg,,82
2019,RO,Rondônia,1100023,Ariquemes,2019-04-30,Glp,R$/13kg,,77
2019,RO,Rondônia,1100023,Ariquemes,2019-06-10,Glp,R$/13kg,,83
2019,RO,Rondônia,1100023,Ariquemes,2019-05-06,Glp,R$/13kg,75,80
2019,RO,Rondônia,1100023,Ariquemes,2019-01-15,Diesel,R$/litro,,"3,62"
2019,RO,Rondônia,1100023,Ariquemes,2019-02-06,Diesel S10,R$/litro,,"3,69"
2019,RO,Rondônia,1100023,Ariquemes,2019-01-30,Diesel S10,R$/litro,,"3,69"
2019,RO,Rondônia,1100023,Ariquemes,2019-08-27,Gasolina,R$/litro,,"4,69"
2019,RO,Rondônia,1100023,Ariquemes,2019-08-19,Gasolina,R$/litro,,"4,69"
2019,RO,Rondônia,1100122,Ji-Paraná,2019-11-05,Diesel,R$/litro,,"4,12"
2019,RO,Rondônia,1100122,Ji-Paraná,2019-12-26,Diesel S10,R$/litro,,"4,179"
2019,RO,Rondônia,1100122,Ji-Paraná,2019-08-05,Gasolina,R$/litro,,"4,66"
2019,RO,Rondônia,1100122,Ji-Paraná,2019-12-09,Gasolina,R$/litro,,"4,789"
2019,RO,Rondônia,1100122,Ji-Paraná,2019-07-23,Diesel S10,R$/litro,,"3,89"
